136.22,160.88,0
38.87,73.65,0
48.22,71.31,0
71.58,73.65,0
101.95,59.63,0
112.08,47.95,0
130.77,38.61,0
89.49,71.31,0
89.49,51.07,0
57.15,167.14,0
51.64,132.25,0
43.68,90.01,0
56.54,93.68,0
68.17,129.19,0
59.60,140.21,0
35.11,74.71,0
20.42,79.61,0
30.21,56.34,0
60.82,49.61,0
71.23,64.30,0
71.23,75.32,0
47.35,42.27,0
45.52,20.23,0
62.01,169.55,0
66.66,120.51,0
41.37,84.89,0
32.59,86.44,0
50.66,121.54,0
21.75,147.87,0
76.47,93.66,0
67.69,76.63,0
70.79,52.88,0
38.79,46.69,0
22.78,67.85,0
40.33,72.50,1
67.69,37.40,0
70.27,21.91,0
127.84,37.76,0
111.31,60.70,0
94.45,83.63,0
79.95,82.28,0
79.61,60.70,0
80.96,40.80,0
80.96,168.28,0
87.70,141.64,0
90.74,114.66,0
61.74,118.37,0
48.25,143.32,0
33.07,168.28,0
76.57,114.66,0
70.84,129.83,0
33.18,137.00,0
52.09,128.23,0
69.35,99.73,0
84.43,101.65,0
106.62,120.29,0
108.54,155.36,0
45.78,39.99,0
43.32,57.53,0
66.89,57.53,0
104.98,59.99,0
116.21,81.10,0
110.19,87.13,0
87.17,49.86,0
90.45,33.14,0
75.44,131.42,0
58.51,134.19,0
63.35,104.12,0
79.59,100.32,0
71.30,124.86,0
66.80,157.69,0
35.01,77.86,0
45.03,84.42,0
58.86,63.69,0
86.50,54.70,0
101.36,67.14,0
122.44,77.86,0
70.95,54.36,0
67.49,35.00,0
53.64,123.37,0
41.92,85.83,0
16.58,79.97,0
36.69,75.06,1
36.85,95.81,0
34.31,127.65,0
36.53,74.90,0
15.31,69.83,0
18.00,41.48,0
47.78,41.96,0
43.82,65.88,0
25.92,75.06,0
32.89,34.51,0
33.36,12.82,0
128.02,68.28,0
89.54,67.11,0
96.35,30.98,0
99.63,24.88,1
101.04,61.24,0
124.50,34.03,0
54.82,38.72,0
70.77,18.78,0
50.83,25.82,0
51.77,36.85,1
52.01,61.24,0
46.38,87.99,0
46.85,36.61,0
27.61,42.71,0
47.27,138.21,0
43.15,105.45,0
34.41,81.91,0
15.24,82.63,0
29.80,114.67,0
16.21,120.25,0
48.73,65.65,0
26.16,59.34,0
26.89,38.22,0
14.02,36.77,1
15.72,59.58,1
34.17,63.95,1
26.16,30.21,0
31.74,13.47,0
52.81,171.56,0
44.25,137.33,0
43.88,91.94,0
56.90,87.10,0
61.37,122.08,0
80.72,159.28,0
29.74,50.26,0
23.04,46.54,0
40.90,39.85,0
63.97,47.29,0
59.88,70.73,0
37.18,64.03,0
53.18,38.36,0
56.53,23.10,0
108.39,145.39,0
84.33,103.54,0
58.17,91.19,0
80.14,90.98,0
96.67,124.88,1
66.54,162.33,0
35.37,87.85,0
38.30,73.41,0
55.87,52.28,0
87.68,48.93,0
108.39,73.20,0
124.08,78.85,0
77.01,46.42,0
78.89,25.07,0
27.82,165.63,0
47.22,127.75,0
46.76,93.10,0
47.68,93.10,0
58.77,129.13,0
53.23,172.09,0
97.58,66.31,0
84.18,73.23,0
71.24,53.37,0
55.54,57.07,1
68.01,79.70,1
91.11,67.23,0
66.16,45.52,0
64.78,27.96,0
36.44,157.00,0
17.79,135.93,0
15.85,106.87,0
26.99,103.96,0
33.77,128.67,0
47.09,162.09,0
28.69,13.38,0
18.27,35.42,0
23.84,54.31,0
13.43,68.36,0
31.11,82.65,0
38.86,68.36,0
34.01,56.01,0
42.49,42.45,0
22.48,154.04,0
43.99,126.91,0
40.25,90.44,0
55.22,94.18,0
56.15,126.91,0
54.28,161.52,0
78.60,48.35,0
58.96,59.57,0
49.61,45.54,0
49.61,53.02,1
43.99,76.41,1
53.35,97.92,1
53.35,40.86,0
54.28,22.16,0
53.93,149.08,0
39.34,122.54,0
39.34,90.25,0
54.37,92.90,0
47.30,122.54,0
45.09,158.81,0
25.62,70.35,0
20.32,73.00,0
27.39,50.00,0
61.45,51.33,0
71.63,68.13,0
65.88,84.06,0
46.41,41.59,0
47.74,20.80,0
15.32,130.18,0
28.45,116.81,0
27.50,82.66,0
44.21,78.84,0
50.66,106.78,0
48.99,141.64,0
33.71,50.66,0
31.08,62.60,0
19.14,44.21,0
30.84,31.08,0
37.77,44.69,0
54.01,32.75,0
26.30,33.94,0
16.04,15.31,0
46.07,144.52,0
39.86,111.35,0
60.36,81.69,0
50.92,82.50,0
49.30,114.59,0
54.69,151.53,0
46.60,73.87,1
55.23,57.69,1
57.39,36.12,1
39.05,44.21,0
32.85,67.94,0
17.21,73.33,0
40.94,33.16,0
33.12,17.25,0
59.01,149.54,0
63.21,116.31,0
49.75,92.75,0
35.45,94.01,0
39.24,129.77,0
34.19,164.68,0
75.83,89.81,0
62.79,66.67,0
56.06,49.85,0
36.71,49.01,0
18.63,67.93,0
18.21,91.49,0
49.75,41.01,0
52.28,22.93,0
29.28,155.70,0
28.36,121.75,0
30.20,86.87,0
47.63,87.79,0
49.01,120.37,0
49.01,154.79,0
17.81,91.46,0
17.35,67.60,0
21.02,46.03,0
55.89,47.41,0
60.94,72.65,0
60.48,91.92,0
38.46,38.69,0
38.92,17.58,0
37.89,139.14,0
13.80,117.34,0
21.06,83.30,0
32.54,83.30,0
24.51,122.70,0
23.36,154.44,0
26.42,88.28,1
27.18,62.65,1
26.04,42.38,1
41.72,43.15,0
48.60,67.62,0
48.22,90.57,0
26.80,34.73,0
28.33,13.70,0
32.28,112.92,0
56.57,107.17,0
73.50,77.77,0
86.92,80.65,0
111.68,86.08,0
112.80,122.18,0
96.02,58.76,0
80.85,59.56,0
81.81,35.92,0
104.65,35.76,0
107.37,43.91,0
112.64,55.89,0
92.03,33.20,0
92.51,11.48,0
45.67,151.67,0
39.54,114.94,0
31.64,81.52,0
23.47,78.46,0
24.75,109.07,0
26.02,142.23,0
83.17,53.97,0
67.35,57.03,0
59.44,46.06,0
57.91,37.90,1
72.20,47.34,0
87.25,49.38,0
64.80,37.39,0
73.47,25.40,0
54.69,155.23,0
55.57,118.13,0
53.36,89.86,0
37.46,90.30,0
36.14,119.90,0
36.14,159.65,0
71.03,88.98,0
67.05,66.45,0
61.31,45.69,0
30.84,45.69,0
20.24,68.22,0
23.33,71.31,0
44.97,35.98,0
45.41,20.52,0
44.03,155.86,0
38.43,113.81,0
35.93,83.59,0
23.79,81.73,0
15.07,116.30,0
17.25,155.24,0
37.18,73.63,1
48.08,64.91,0
43.41,41.54,0
14.75,42.17,0
13.82,63.66,0
20.36,73.00,1
31.57,32.82,0
30.33,13.82,0
15.51,138.52,0
17.66,110.08,0
21.72,82.12,0
33.43,83.55,0
39.65,111.27,0
42.28,140.91,0
25.55,77.10,1
15.27,64.20,0
14.32,40.54,0
43.95,41.26,0
45.62,63.00,0
33.67,75.43,1
28.42,33.37,0
28.89,12.58,0
35.06,137.94,0
25.66,97.90,0
51.74,94.26,0
66.91,96.69,0
60.23,138.85,0
65.09,174.03,0
56.90,85.47,1
51.74,67.57,1
53.26,47.86,0
75.70,56.95,0
89.96,83.04,0
89.35,107.61,0
63.27,48.16,0
64.48,25.71,0
4.35,158.20,0
27.62,124.10,0
51.98,94.88,0
52.25,97.85,0
55.22,142.23,0
96.08,163.34,0
44.13,43.46,0
59.01,49.41,0
86.61,57.53,0
54.68,60.24,0
40.61,48.60,0
33.85,37.78,0
68.48,52.12,0
79.04,36.70,0
58.61,167.63,0
70.19,127.94,0
62.16,90.85,0
46.56,91.32,0
50.82,128.88,0
52.23,168.10,0
73.97,76.67,0
78.93,58.24,0
64.28,40.29,0
33.81,46.20,0
22.47,63.68,0
36.64,79.74,0
52.71,33.91,0
57.43,22.57,0
87.07,98.51,0
59.41,74.11,1
100.09,85.50,1
93.04,85.50,0
58.33,72.48,0
76.22,101.76,0
59.41,63.26,0
81.65,68.68,1
77.31,46.99,1
67.55,53.50,0
40.43,49.70,0
28.50,35.06,0
65.38,45.91,0
65.38,28.56,0
55.23,156.36,0
55.51,117.30,0
42.21,85.17,0
29.47,86.00,0
29.75,113.43,0
16.73,154.70,0
46.92,84.34,0
49.97,64.12,0
58.83,48.05,0
36.67,47.22,0
29.47,68.55,0
33.63,94.59,1
54.40,38.63,0
53.85,16.75,0
39.75,158.82,0
41.16,118.13,0
39.28,84.46,0
52.38,83.52,0
47.24,119.54,0
41.62,156.95,0
30.40,71.83,0
18.24,49.38,0
40.69,40.96,0
64.07,42.36,1
51.91,52.65,1
54.25,73.70,1
57.53,35.35,0
60.80,18.04,0
36.05,148.61,0
40.96,115.03,0
38.78,91.54,0
56.80,92.63,0
55.16,120.76,0
55.71,140.69,0
22.67,83.62,0
27.31,66.42,0
32.22,46.21,0
65.81,49.76,0
71.27,68.06,0
79.47,91.00,0
49.70,41.84,0
49.70,22.73,0
38.10,157.66,0
32.89,127.96,0
34.97,87.85,0
52.68,86.29,0
52.68,132.13,0
51.12,168.60,0
19.34,89.41,0
22.47,68.05,0
25.07,40.96,0
61.02,38.88,0
67.79,61.80,0
64.67,78.47,0
42.78,35.75,0
38.10,19.08,0
38.66,159.19,0
47.71,122.97,0
56.17,89.77,0
41.38,90.37,0
41.68,123.57,0
61.60,157.07,0
71.26,93.39,0
69.14,65.62,0
64.62,46.30,0
34.13,47.21,0
27.49,69.54,0
20.25,84.03,0
48.32,36.64,0
48.62,20.35,0
111.43,101.00,0
69.07,90.72,0
28.96,97.49,0
33.73,87.22,0
49.52,50.62,0
60.30,84.96,0
77.09,85.71,0
52.03,81.45,0
30.72,57.64,0
32.97,50.37,0
48.77,66.91,0
66.81,73.68,0
34.23,47.11,0
40.49,28.81,0
33.65,170.65,0
54.25,140.97,0
62.63,99.42,0
80.09,98.02,0
100.34,127.70,0
117.45,164.02,0
58.44,72.88,0
45.87,91.74,0
50.41,61.36,0
70.31,46.70,0
97.89,50.19,0
113.96,68.35,0
59.14,51.94,0
49.01,33.43,0
35.07,146.03,0
36.00,109.47,0
40.03,84.68,0
32.90,82.51,0
18.96,108.23,0
44.68,135.50,0
35.07,62.06,1
53.66,60.82,0
46.54,39.44,0
23.92,36.96,0
22.68,60.20,0
15.24,81.89,0
31.97,28.59,0
31.35,15.27,0
30.92,116.59,0
30.75,97.40,0
26.36,77.55,0
39.70,72.02,0
46.53,90.56,0
49.95,112.53,0
34.82,52.98,0
14.32,58.35,0
13.51,35.57,0
35.15,31.18,0
37.26,46.64,0
45.72,51.19,0
26.03,27.27,0
34.33,9.38,0
42.61,136.76,0
36.71,101.41,0
25.55,78.77,0
22.14,80.01,0
21.52,102.96,0
17.18,137.38,0
38.26,77.84,0
29.58,57.99,0
32.37,35.05,0
31.13,34.43,1
30.82,57.37,1
40.12,78.46,0
36.09,28.22,0
39.81,10.24,0
46.76,155.69,0
46.76,114.09,0
35.84,84.07,0
23.57,82.03,0
21.52,117.50,0
14.70,152.28,0
51.53,90.89,0
35.84,74.52,0
34.48,46.56,0
21.52,39.06,1
21.52,67.02,1
45.39,84.76,1
32.43,32.92,0
35.84,14.50,0
46.41,142.01,0
44.60,107.73,0
37.06,79.86,0
54.28,81.00,0
51.49,113.31,0
43.95,129.87,1
22.63,68.54,0
21.97,47.06,0
34.27,38.53,0
63.95,40.50,0
76.74,62.47,0
63.30,54.11,0
49.36,33.78,0
48.87,11.48,0
79.49,149.56,0
66.22,116.01,0
58.84,92.41,0
43.73,92.41,0
52.58,123.75,0
62.16,154.36,0
79.12,93.52,0
72.12,70.66,0
64.37,49.28,0
36.72,48.54,0
22.71,66.24,0
25.66,71.40,0
53.68,40.06,0
55.16,22.73,0
27.29,135.67,0
45.19,107.39,0
45.19,87.76,0
30.76,86.61,0
33.64,110.27,0
35.95,135.67,0
62.50,81.99,0
63.66,69.29,0
57.31,47.35,0
26.71,43.31,0
19.79,62.94,0
18.06,84.88,0
41.72,35.23,0
42.88,17.91,0
38.40,119.10,0
62.06,97.79,0
33.07,86.07,0
35.63,86.07,0
64.19,90.97,0
43.73,117.40,0
63.34,48.13,0
51.19,45.79,0
30.52,34.07,0
24.34,43.66,1
37.98,62.41,0
40.53,50.90,0
25.62,32.79,0
18.37,18.30,0
37.82,141.20,0
48.09,105.77,0
79.93,97.56,0
94.82,100.12,0
104.57,128.88,0
132.30,162.26,0
44.50,40.56,0
67.09,45.69,0
85.06,48.26,0
108.68,66.23,0
92.25,85.23,0
78.90,70.34,0
99.95,53.40,0
108.17,37.99,0
22.22,148.06,0
28.62,112.32,0
32.67,87.04,0
47.16,89.06,0
46.83,114.35,0
46.15,149.07,0
17.50,86.37,0
21.21,66.82,0
28.96,45.24,0
58.63,46.25,0
61.32,67.49,0
58.96,89.74,0
40.09,37.83,0
39.75,17.60,0
122.77,154.43,0
99.11,133.07,0
88.72,97.87,0
69.67,99.02,0
57.55,129.03,0
63.90,164.81,0
121.04,52.27,0
111.80,49.97,0
89.30,54.58,0
55.82,58.05,0
35.05,75.36,0
43.13,99.02,0
66.21,48.23,0
63.33,34.96,0
55.10,142.13,1
43.22,120.34,0
42.97,84.68,1
46.19,84.93,0
36.53,119.84,0
58.32,143.12,0
16.72,41.84,0
30.59,49.51,0
34.80,43.32,1
41.98,38.87,0
54.36,47.04,0
42.23,25.49,0
34.55,34.66,0
41.24,16.58,0
32.60,151.74,0
36.46,122.55,0
35.39,86.49,0
51.27,88.00,0
52.56,121.48,0
53.42,159.47,0
18.01,87.35,0
21.22,64.60,0
26.59,41.21,0
55.99,41.21,0
57.71,65.46,0
62.86,86.71,0
39.25,35.41,0
46.34,18.03,0
112.62,34.90,0
87.92,85.45,0
122.56,111.57,0
121.43,105.61,1
78.83,82.32,0
35.10,41.43,0
43.34,133.44,0
69.46,148.20,0
92.46,159.56,0
96.72,136.85,1
82.24,114.13,0
50.44,113.84,0
94.45,157.86,0
81.67,164.96,0
37.33,110.33,0
69.20,113.71,0
91.90,91.01,0
94.80,89.56,0
101.08,126.27,0
107.36,162.49,0
110.74,86.66,1
104.94,68.79,1
115.08,57.20,1
124.74,63.48,0
125.71,83.76,0
123.29,98.74,0
124.74,52.37,0
130.54,37.40,0
21.30,138.16,0
46.24,114.60,0
37.93,82.74,0
44.85,83.44,0
72.56,109.76,0
71.87,144.39,0
65.63,72.35,0
49.70,63.35,0
55.24,42.57,0
66.32,44.65,1
54.55,67.50,1
73.94,68.20,0
65.63,37.72,0
69.79,21.10,0
17.95,176.25,0
35.17,127.96,0
34.05,86.78,0
28.43,89.78,0
41.54,128.34,0
41.54,172.14,0
62.88,75.55,0
57.26,60.95,0
47.90,41.48,0
26.19,48.22,0
22.44,75.92,0
46.40,82.66,1
44.91,34.37,0
45.28,17.90,0
39.03,162.98,0
35.08,121.58,0
44.94,88.06,0
63.67,89.05,0
46.91,89.05,0
54.80,123.55,0
23.25,52.57,0
18.33,65.39,0
34.10,50.60,0
57.76,41.73,0
59.73,69.33,0
37.06,51.59,0
45.93,39.76,0
45.93,18.07,0
45.55,149.37,0
36.24,123.97,0
33.41,88.96,0
48.94,89.25,0
43.57,120.01,0
51.76,134.13,0
19.30,67.51,0
21.84,66.95,0
22.69,43.24,0
54.02,43.24,0
67.57,57.91,0
57.12,70.33,0
36.80,39.00,0
39.34,19.24,0
23.22,146.23,0
54.27,123.19,0
56.94,92.15,0
53.26,92.15,0
68.29,111.51,0
66.62,145.23,0
80.97,60.76,0
60.27,59.76,0
52.26,45.07,0
34.57,58.76,0
35.90,78.12,0
48.59,92.15,1
47.59,40.73,0
48.92,23.04,0
17.10,161.43,0
28.02,121.18,0
34.16,85.01,0
45.07,85.69,0
48.49,119.81,0
59.40,155.29,0
29.38,86.38,1
36.20,61.13,1
34.84,41.34,1
51.90,41.34,0
53.26,67.27,0
49.17,90.47,0
39.62,39.30,0
31.43,16.78,0
85.95,135.29,0
55.14,117.48,0
67.90,88.11,0
71.99,87.87,0
63.81,118.68,0
84.27,145.64,0
24.58,69.58,0
43.11,62.12,0
52.98,49.36,0
61.64,46.24,0
73.92,64.53,0
75.12,85.71,0
53.46,39.26,0
45.04,22.17,0
20.21,146.28,0
29.00,112.01,0
29.31,75.00,0
29.31,79.25,1
39.01,112.92,0
39.62,150.83,0
41.44,87.74,0
43.26,62.56,0
46.29,34.35,0
46.29,34.65,1
42.35,61.65,1
39.92,87.13,1
55.09,31.62,0
70.87,20.09,0
27.58,144.84,0
36.27,124.73,0
31.80,85.27,0
50.42,84.02,0
54.64,119.27,0
56.37,154.52,0
16.16,93.21,0
16.66,68.39,0
18.89,43.32,0
48.93,39.10,0
54.14,61.19,0
55.38,77.32,0
33.79,36.86,0
39.25,16.01,0
112.67,148.05,0
105.81,112.16,0
89.98,101.61,0
70.45,106.36,0
65.17,143.83,0
40.89,159.14,0
143.29,94.74,0
124.81,83.13,0
102.12,66.24,0
71.50,63.07,0
52.50,85.77,0
46.17,109.52,0
89.45,58.32,0
91.03,40.90,0
28.64,144.18,0
30.68,114.22,0
27.96,85.62,0
48.73,84.26,0
57.92,108.43,0
60.30,131.92,0
28.64,90.04,0
19.78,67.23,0
30.00,47.14,0
57.24,43.40,0
62.35,63.14,0
69.16,83.91,0
48.05,40.67,0
48.05,19.90,0
24.05,119.15,0
60.99,98.70,0
34.49,71.78,0
33.66,71.78,1
52.44,99.12,0
39.50,132.09,0
76.65,71.15,0
57.66,66.35,0
68.72,44.02,0
68.93,40.68,1
55.78,65.94,1
74.77,66.35,1
76.23,38.80,0
84.16,23.99,0
45.17,158.75,0
46.47,119.24,0
38.31,88.56,0
48.76,89.54,0
52.02,117.29,0
38.96,145.36,0
28.84,88.56,0
19.37,68.64,0
31.78,48.40,0
53.98,45.46,0
54.31,64.40,0
67.69,79.74,0
45.49,38.93,0
48.76,19.34,0
38.28,162.17,0
39.09,120.39,0
36.92,86.75,0
26.07,86.21,0
22.82,122.56,0
18.20,158.37,0
45.88,21.91,0
59.71,36.83,0
39.91,41.44,0
17.12,40.90,0
23.90,32.49,1
34.21,21.64,1
31.50,33.85,0
31.77,17.03,0
84.11,129.30,0
83.13,101.53,0
77.29,96.66,0
101.65,106.89,0
106.52,102.50,0
96.77,130.27,0
37.34,54.76,0
66.57,58.17,0
88.00,54.76,0
119.18,62.07,0
133.80,67.43,0
158.65,67.43,0
107.49,58.66,0
108.47,37.22,0
24.78,121.86,0
28.83,85.80,0
18.37,78.54,0
19.23,77.26,1
27.55,91.56,1
18.37,117.38,0
64.04,58.70,0
40.14,57.20,0
37.58,43.12,0
51.66,41.41,1
42.92,47.60,1
29.68,44.19,1
48.68,34.80,0
46.54,18.15,0
32.75,117.90,0
44.26,83.77,0
21.84,74.28,0
37.19,78.72,1
68.89,87.00,0
59.81,111.43,0
77.17,101.74,0
58.39,83.97,0
49.71,59.94,0
70.11,56.91,0
79.60,81.14,0
92.32,99.72,0
64.45,48.22,0
66.07,28.23,0
30.18,145.31,0
36.01,111.78,0
34.55,88.45,0
52.05,86.99,0
60.07,101.57,0
60.07,135.83,0
22.89,83.34,0
31.63,62.20,0
38.20,42.52,0
72.46,48.35,0
74.65,66.58,0
79.02,89.18,0
52.78,44.70,0
53.51,22.10,0
23.69,165.86,0
19.90,121.70,0
27.47,84.47,0
47.03,88.89,0
50.50,123.91,0
53.03,157.98,0
41.67,65.55,1
15.17,67.75,0
20.85,39.99,0
53.34,43.15,0
47.98,66.18,0
23.69,60.18,0
36.94,34.63,0
37.89,15.39,0
32.40,140.66,0
76.80,121.72,0
105.51,90.56,0
120.79,94.02,0
115.70,122.33,0
110.20,163.68,0
93.29,76.10,0
108.77,60.62,1
108.57,41.68,0
133.42,45.55,0
152.15,66.12,0
143.80,78.34,0
119.77,43.92,0
119.77,23.56,0
47.94,162.50,0
47.94,123.74,0
48.93,86.98,0
30.06,87.48,0
30.06,121.26,0
33.04,160.01,0
62.35,95.92,0
63.34,71.58,0
59.86,45.74,0
22.60,44.25,0
19.62,67.11,0
18.13,76.55,0
39.99,34.81,0
42.48,17.92,0
20.29,162.00,0
24.02,125.74,0
28.43,87.10,0
46.05,87.10,0
50.80,124.38,0
54.18,161.32,0
25.04,95.91,1
17.92,78.96,0
20.29,50.15,0
55.88,45.75,0
62.66,70.15,0
58.93,64.73,0
37.58,38.63,0
37.58,17.95,0
45.33,163.81,0
32.01,127.61,0
40.41,89.68,0
50.26,93.45,0
41.57,128.48,0
70.23,147.59,0
20.14,85.05,0
29.41,73.76,0
29.70,51.75,0
51.12,47.12,0
64.73,67.10,0
69.94,86.21,0
34.04,40.17,0
32.01,20.19,0
38.44,130.56,0
51.51,121.23,0
40.51,97.58,0
54.62,92.39,0
66.24,109.82,0
83.25,139.07,0
18.73,91.77,0
13.96,72.06,0
27.65,55.26,0
52.54,56.30,0
59.18,72.48,0
66.86,84.92,0
40.30,47.58,0
38.44,27.67,0
31.69,124.03,0
35.97,108.23,0
60.07,94.31,1
61.94,94.85,0
31.95,95.65,0
46.95,122.69,0
25.26,72.09,0
37.31,68.88,0
45.61,53.62,0
61.67,51.75,0
80.14,62.99,0
88.44,79.86,0
50.70,47.46,0
50.96,25.24,0
52.66,160.47,0
52.66,124.54,0
48.37,90.22,0
37.65,89.68,0
33.36,126.15,0
32.28,158.86,0
71.43,82.71,0
65.53,65.01,0
58.03,47.85,0
29.07,49.99,0
25.31,71.98,0
20.48,95.58,0
43.01,37.12,0
42.47,20.49,0
108.49,115.28,0
81.65,96.03,0
82.36,83.14,0
70.53,79.61,0
42.80,98.32,0
36.98,122.34,0
129.33,47.29,0
122.62,42.70,0
100.54,37.41,0
73.53,32.99,0
59.40,34.40,0
39.80,41.64,0
81.30,28.22,0
82.71,13.22,0
38.49,151.65,0
59.79,121.97,0
47.52,90.35,0
33.97,90.99,0
40.43,123.26,0
43.01,160.69,0
71.40,88.41,0
62.37,68.41,0
53.98,45.17,0
24.94,49.69,0
21.71,74.86,0
20.42,105.84,0
41.72,34.85,0
41.72,20.65,0
54.08,161.23,0
32.20,133.67,0
44.02,99.99,0
39.20,99.11,0
20.39,134.98,0
37.89,165.17,0
65.89,31.74,0
71.58,50.56,0
53.64,55.80,0
40.08,52.30,0
30.45,36.99,0
29.58,20.37,0
43.14,47.49,0
53.64,33.49,0
32.98,163.29,0
32.40,126.06,0
34.70,89.40,0
50.16,92.26,0
53.02,129.49,0
58.75,161.00,0
23.81,96.85,0
20.38,71.07,0
29.54,47.01,0
59.90,43.58,0
69.06,68.21,0
71.93,53.89,0
46.15,37.85,0
46.72,20.67,0
130.12,145.31,0
113.38,113.35,0
108.31,85.95,0
90.04,87.48,0
65.18,115.38,0
58.08,151.91,0
64.67,80.88,0
83.95,78.85,1
83.45,55.51,1
63.15,56.53,0
46.41,80.88,0
37.28,79.87,0
65.18,50.44,0
60.11,37.25,0
80.85,140.03,0
64.35,131.00,0
65.60,101.41,0
88.64,98.30,0
107.64,135.98,0
111.69,162.45,0
31.96,75.88,0
37.26,50.65,0
50.02,52.83,0
86.15,51.59,0
97.36,78.06,0
78.36,78.99,0
68.40,55.01,0
63.73,31.97,0
17.19,149.00,0
22.11,119.04,0
30.61,84.61,0
45.81,85.06,0
51.18,117.70,0
45.81,152.58,0
34.18,78.35,0
19.43,64.94,0
27.48,43.02,0
60.57,43.02,0
59.23,59.12,0
58.78,72.99,0
46.26,37.21,0
50.28,17.54,0
25.15,149.72,0
27.24,109.89,0
25.84,78.44,0
20.25,77.74,1
34.23,113.38,0
39.12,148.32,0
40.52,91.02,0
31.43,73.55,0
27.94,44.20,0
19.56,38.61,1
25.15,69.36,1
35.63,93.12,1
27.24,29.53,0
29.34,8.57,0
